bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1890399,3027809,text,11495,text/html,Introduced,https://legiscan.com/TX/text/HB322/id/3027809,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00322I.htm
1890988,3026648,text,7319,text/html,Introduced,https://legiscan.com/TX/text/HB323/id/3026648,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00323I.htm
1891078,3026715,text,27798,text/html,Introduced,https://legiscan.com/TX/text/HB324/id/3026715,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00324I.htm
1891652,3027141,text,17955,text/html,Introduced,https://legiscan.com/TX/text/HB325/id/3027141,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00325I.htm
1890484,3027833,text,33339,text/html,Introduced,https://legiscan.com/TX/text/HB326/id/3027833,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00326I.htm
1890387,3026246,text,5182,text/html,Introduced,https://legiscan.com/TX/text/HB327/id/3026246,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00327I.htm
1891755,3027214,text,10670,text/html,Introduced,https://legiscan.com/TX/text/HB328/id/3027214,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00328I.htm
1891258,3026843,text,16936,text/html,Introduced,https://legiscan.com/TX/text/HB329/id/3026843,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00329I.htm
1890568,3027230,text,12885,text/html,Introduced,https://legiscan.com/TX/text/HB330/id/3027230,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00330I.htm
1891297,3026873,text,12122,text/html,Introduced,https://legiscan.com/TX/text/HB331/id/3026873,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00331I.htm
1890511,3027826,text,12621,text/html,Introduced,https://legiscan.com/TX/text/HB332/id/3027826,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00332I.htm
1891567,3027081,text,4132,text/html,Introduced,https://legiscan.com/TX/text/HB333/id/3027081,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00333I.htm
1891329,3026899,text,34020,text/html,Introduced,https://legiscan.com/TX/text/HB334/id/3026899,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00334I.htm
1890881,3026574,text,10087,text/html,Introduced,https://legiscan.com/TX/text/HB335/id/3026574,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00335I.htm
1890836,3026539,text,24999,text/html,Introduced,https://legiscan.com/TX/text/HB336/id/3026539,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00336I.htm
1890883,3026575,text,4926,text/html,Introduced,https://legiscan.com/TX/text/HB337/id/3026575,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00337I.htm
1890412,3027735,text,9547,text/html,Introduced,https://legiscan.com/TX/text/HB338/id/3027735,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00338I.htm
1890732,3027934,text,19030,text/html,Introduced,https://legiscan.com/TX/text/HB339/id/3027934,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00339I.htm
1891485,3027017,text,22436,text/html,Introduced,https://legiscan.com/TX/text/HB340/id/3027017,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00340I.htm
1890669,3027926,text,16472,text/html,Introduced,https://legiscan.com/TX/text/HB341/id/3027926,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00341I.htm
1891292,3026869,text,14292,text/html,Introduced,https://legiscan.com/TX/text/HB342/id/3026869,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00342I.htm
1890260,3027771,text,30213,text/html,Introduced,https://legiscan.com/TX/text/HB343/id/3027771,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00343I.htm
1891610,3027111,text,9765,text/html,Introduced,https://legiscan.com/TX/text/HB344/id/3027111,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00344I.htm
1891739,3027204,text,51465,text/html,Introduced,https://legiscan.com/TX/text/HB345/id/3027204,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00345I.htm
1891126,3026751,text,33427,text/html,Introduced,https://legiscan.com/TX/text/HB346/id/3026751,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00346I.htm
1890601,3027875,text,11359,text/html,Introduced,https://legiscan.com/TX/text/HB347/id/3027875,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00347I.htm
1891599,3027104,text,9566,text/html,Introduced,https://legiscan.com/TX/text/HB348/id/3027104,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00348I.htm
1890901,3026587,text,16643,text/html,Introduced,https://legiscan.com/TX/text/HB349/id/3026587,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00349I.htm
1890629,3027916,text,32183,text/html,Introduced,https://legiscan.com/TX/text/HB350/id/3027916,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00350I.htm
1891216,3026814,text,17268,text/html,Introduced,https://legiscan.com/TX/text/HB351/id/3026814,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00351I.htm
1890277,3027790,text,18492,text/html,Introduced,https://legiscan.com/TX/text/HB352/id/3027790,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00352I.htm
1890246,3027703,text,12543,text/html,Introduced,https://legiscan.com/TX/text/HB353/id/3027703,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00353I.htm
1890319,3027787,text,230720,text/html,Introduced,https://legiscan.com/TX/text/HB354/id/3027787,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00354I.htm
1891160,3026774,text,9032,text/html,Introduced,https://legiscan.com/TX/text/HB355/id/3026774,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00355I.htm
1890479,3026309,text,9539,text/html,Introduced,https://legiscan.com/TX/text/HB356/id/3026309,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00356I.htm
1890573,3027368,text,7472,text/html,Introduced,https://legiscan.com/TX/text/HB357/id/3027368,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00357I.htm
1891101,3026731,text,32479,text/html,Introduced,https://legiscan.com/TX/text/HB358/id/3026731,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00358I.htm
1890749,3027936,text,8248,text/html,Introduced,https://legiscan.com/TX/text/HB359/id/3027936,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00359I.htm
1891143,3026760,text,19564,text/html,Introduced,https://legiscan.com/TX/text/HB360/id/3026760,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00360I.htm
1891208,3027754,text,5208,text/html,Introduced,https://legiscan.com/TX/text/HB361/id/3027754,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00361I.htm
1890245,3026160,text,22219,text/html,Introduced,https://legiscan.com/TX/text/HB362/id/3026160,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00362I.htm
1890310,3027227,text,19259,text/html,Introduced,https://legiscan.com/TX/text/HB363/id/3027227,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00363I.htm
1891106,3026735,text,6640,text/html,Introduced,https://legiscan.com/TX/text/HB364/id/3026735,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00364I.htm
1890757,3027948,text,5127,text/html,Introduced,https://legiscan.com/TX/text/HB365/id/3027948,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00365I.htm
1891728,3027195,text,19358,text/html,Introduced,https://legiscan.com/TX/text/HB367/id/3027195,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00367I.htm
1890606,3026385,text,140964,text/html,Introduced,https://legiscan.com/TX/text/HB368/id/3026385,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00368I.htm
1890736,3027238,text,17145,text/html,Introduced,https://legiscan.com/TX/text/HB369/id/3027238,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00369I.htm
1890496,3026318,text,19645,text/html,Introduced,https://legiscan.com/TX/text/HB370/id/3026318,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00370I.htm
1890289,3027778,text,31950,text/html,Introduced,https://legiscan.com/TX/text/HB371/id/3027778,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00371I.htm
1890665,3027447,text,6178,text/html,Introduced,https://legiscan.com/TX/text/HB372/id/3027447,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00372I.htm
1890476,3027828,text,7800,text/html,Introduced,https://legiscan.com/TX/text/HB373/id/3027828,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00373I.htm
1891508,3027034,text,9448,text/html,Introduced,https://legiscan.com/TX/text/HB374/id/3027034,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00374I.htm
1891512,3027037,text,91135,text/html,Introduced,https://legiscan.com/TX/text/HB375/id/3027037,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00375I.htm
1890490,3027830,text,17982,text/html,Introduced,https://legiscan.com/TX/text/HB376/id/3027830,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00376I.htm
1890544,3026347,text,7504,text/html,Introduced,https://legiscan.com/TX/text/HB377/id/3026347,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00377I.htm
1891545,3027060,text,22812,text/html,Introduced,https://legiscan.com/TX/text/HB378/id/3027060,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00378I.htm
1890521,3026335,text,12110,text/html,Introduced,https://legiscan.com/TX/text/HB379/id/3026335,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00379I.htm
1891073,3026710,text,22856,text/html,Introduced,https://legiscan.com/TX/text/HB380/id/3026710,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00380I.htm
1890822,3027653,text,18511,text/html,Introduced,https://legiscan.com/TX/text/HB381/id/3027653,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00381I.htm
1890368,3027722,text,118795,text/html,Introduced,https://legiscan.com/TX/text/HB382/id/3027722,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00382I.htm
1891259,3026844,text,13696,text/html,Introduced,https://legiscan.com/TX/text/HB383/id/3026844,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00383I.htm
1890980,3027974,text,19325,text/html,Introduced,https://legiscan.com/TX/text/HB384/id/3027974,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00384I.htm
1891066,3028000,text,38753,text/html,Introduced,https://legiscan.com/TX/text/HB385/id/3028000,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00385I.htm
1890792,3027955,text,8550,text/html,Introduced,https://legiscan.com/TX/text/HB386/id/3027955,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00386I.htm
1891507,3027033,text,9695,text/html,Introduced,https://legiscan.com/TX/text/HB387/id/3027033,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00387I.htm
1891558,3027072,text,21737,text/html,Introduced,https://legiscan.com/TX/text/HB388/id/3027072,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00388I.htm
1891654,3027142,text,13964,text/html,Introduced,https://legiscan.com/TX/text/HB389/id/3027142,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00389I.htm
1890529,3026339,text,10236,text/html,Introduced,https://legiscan.com/TX/text/HB390/id/3026339,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00390I.htm
1890650,3027736,text,13118,text/html,Introduced,https://legiscan.com/TX/text/HB391/id/3027736,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00391I.htm
1890645,3026408,text,4676,text/html,Introduced,https://legiscan.com/TX/text/HB392/id/3026408,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00392I.htm
1891072,3027326,text,4055,text/html,Introduced,https://legiscan.com/TX/text/HB393/id/3027326,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00393I.htm
1891439,3026985,text,5944,text/html,Introduced,https://legiscan.com/TX/text/HB394/id/3026985,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00394I.htm
1890538,3027322,text,16272,text/html,Introduced,https://legiscan.com/TX/text/HB395/id/3027322,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00395I.htm
1890724,3027933,text,8362,text/html,Introduced,https://legiscan.com/TX/text/HB396/id/3027933,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00396I.htm
1890272,3027786,text,15069,text/html,Introduced,https://legiscan.com/TX/text/HB397/id/3027786,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00397I.htm
1890743,3027935,text,31669,text/html,Introduced,https://legiscan.com/TX/text/HB398/id/3027935,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00398I.htm
1891577,3027089,text,8038,text/html,Introduced,https://legiscan.com/TX/text/HB399/id/3027089,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00399I.htm
1891236,3028027,text,6824,text/html,Introduced,https://legiscan.com/TX/text/HB401/id/3028027,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00401I.htm
1891115,3027996,text,39660,text/html,Introduced,https://legiscan.com/TX/text/HB402/id/3027996,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00402I.htm
1891457,3026997,text,34188,text/html,Introduced,https://legiscan.com/TX/text/HB403/id/3026997,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00403I.htm
1891254,3028028,text,9146,text/html,Introduced,https://legiscan.com/TX/text/HB404/id/3028028,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00404I.htm
1890852,3027588,text,8192,text/html,Introduced,https://legiscan.com/TX/text/HB405/id/3027588,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00405I.htm
1890769,3026489,text,9647,text/html,Introduced,https://legiscan.com/TX/text/HB406/id/3026489,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00406I.htm
1890996,3027978,text,23972,text/html,Introduced,https://legiscan.com/TX/text/HB407/id/3027978,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00407I.htm
1891229,3028021,text,5731,text/html,Introduced,https://legiscan.com/TX/text/HB408/id/3028021,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00408I.htm
1890890,3027314,text,28382,text/html,Introduced,https://legiscan.com/TX/text/HB409/id/3027314,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00409I.htm
1891036,3027999,text,5763,text/html,Introduced,https://legiscan.com/TX/text/HB410/id/3027999,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00410I.htm
1890752,3027940,text,4266,text/html,Introduced,https://legiscan.com/TX/text/HB411/id/3027940,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00411I.htm
1891192,3028011,text,36323,text/html,Introduced,https://legiscan.com/TX/text/HB412/id/3028011,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00412I.htm
1890967,3027316,text,8202,text/html,Introduced,https://legiscan.com/TX/text/HB413/id/3027316,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00413I.htm
1891295,3028036,text,75128,text/html,Introduced,https://legiscan.com/TX/text/HB414/id/3028036,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00414I.htm
1891594,3027101,text,6878,text/html,Introduced,https://legiscan.com/TX/text/HB415/id/3027101,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00415I.htm
1890688,3026438,text,49859,text/html,Introduced,https://legiscan.com/TX/text/HB416/id/3026438,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00416I.htm
1890661,3027734,text,80576,text/html,Introduced,https://legiscan.com/TX/text/HB417/id/3027734,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00417I.htm
1890894,3027437,text,49983,text/html,Introduced,https://legiscan.com/TX/text/HB418/id/3027437,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00418I.htm
1891538,3027705,text,8246,text/html,Introduced,https://legiscan.com/TX/text/HB419/id/3027705,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00419I.htm
1890364,3027660,text,8445,text/html,Introduced,https://legiscan.com/TX/text/HB420/id/3027660,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00420I.htm
1890686,3027920,text,16113,text/html,Introduced,https://legiscan.com/TX/text/HB421/id/3027920,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00421I.htm
1890317,3026200,text,4873,text/html,Introduced,https://legiscan.com/TX/text/HB422/id/3026200,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00422I.htm
1890828,3027254,text,10989,text/html,Introduced,https://legiscan.com/TX/text/HB423/id/3027254,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00423I.htm
1891665,3028096,text,26599,text/html,Introduced,https://legiscan.com/TX/text/HB424/id/3028096,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00424I.htm
1891498,3028078,text,19773,text/html,Introduced,https://legiscan.com/TX/text/HB425/id/3028078,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00425I.htm
1891547,3027062,text,15119,text/html,Introduced,https://legiscan.com/TX/text/HB426/id/3027062,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00426I.htm
1890270,3027233,text,4434,text/html,Introduced,https://legiscan.com/TX/text/HB427/id/3027233,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00427I.htm
1891568,3028083,text,16623,text/html,Introduced,https://legiscan.com/TX/text/HB428/id/3028083,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00428I.htm
1891402,3026955,text,7974,text/html,Introduced,https://legiscan.com/TX/text/HB429/id/3026955,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00429I.htm
1890543,3027908,text,9466,text/html,Introduced,https://legiscan.com/TX/text/HB430/id/3027908,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00430I.htm
1890425,3027816,text,5426,text/html,Introduced,https://legiscan.com/TX/text/HB431/id/3027816,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00431I.htm
1890515,3027836,text,15193,text/html,Introduced,https://legiscan.com/TX/text/HB432/id/3027836,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00432I.htm
1890526,3027831,text,39163,text/html,Introduced,https://legiscan.com/TX/text/HB433/id/3027831,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00433I.htm
1891107,3028007,text,15688,text/html,Introduced,https://legiscan.com/TX/text/HB434/id/3028007,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00434I.htm
1891636,3027378,text,39924,text/html,Introduced,https://legiscan.com/TX/text/HB435/id/3027378,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00435I.htm
1891122,3026747,text,31230,text/html,Introduced,https://legiscan.com/TX/text/HB436/id/3026747,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00436I.htm
